periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376-B,Otorgamiento ilegítimo de derechos sobre inmuebles (abuso de autoridad),4,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,377,"Omisión, rehusamiento o demora de actos funcionales (abuso de autoridad)",301,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,381,Nombramiento o aceptación ilegal (abuso de autoridad),47,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,382,Concusión,7,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,384,Colusión simple y agravada (concusión),172,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),115,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,388,Peculado de uso (peculado),21,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,390,Retardo injustificado de pago (peculado),17,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,391,Rehusamiento a entrega de bienes depositados o puestos en custodia,1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,393,Cohecho pasivo propio (corrupción de funcionarios),41,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-A,Cohecho pasivo propio en el ejercicio de la función policial (corrupción de funcionarios),1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,396,Corrupción pasiva de auxiliares jurisdiccionales (corrupción de funcionarios),1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,397,Cohecho activo genérico (corrupción de funcionarios),14,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398,Cohecho activo específico (corrupción de funcionarios),14,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,399,Negociación incompatible o aprovechamiento indebido de cargo (corrupción de funcionarios),192,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,400,Tráfico de influencias (corrupción de funcionarios),24,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,389,Malversación (peculado),25,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,380,Abandono de cargo (abuso de autoridad),3,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,383,Cobro indebido (concusión),8,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,394,Cohecho pasivo impropio (corrupción de funcionarios),12,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395,Cohecho pasivo específico (corrupción de funcionarios),28,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,401,Enriquecimiento ilícito (corrupción de funcionarios),6,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,59,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,362,Ostentación de distintivos de función o cargos que no ejerce,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,8,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,8,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,15,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),3,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,516,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",4,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",10,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-E,"Ingreso indebido de armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,369,Violencia contra autoridades elegidas,1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,5,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,371,Negativa a colaborar con la administración de justicia,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,60,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,18,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,12,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,4,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,5,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,17,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,19,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-A,Obstrucción de la justicia,8,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-B,Revelación indebida de identidad,6,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,60,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,412,Expedición de prueba o informe falso en proceso judicial,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,414,Favorecimiento a la fuga,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,42,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,32,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,422,Negativa a administrar justicia,5,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,424,Omisión de ejercicio de la acción penal,3,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION PUBLICA (Sin especificar delito subgenérico),S/Art,DELITOS CONTRA LA ADMINISTRACIÓN PUBLICA,4,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,215,Modalidades de libramientos indebidos,11,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,USURA,214,Usura,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-C,Explotación sexual,1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-I,"Promoción y favorecimiento de la explotación sexual de niñas, niños y adolescentes",1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-Ñ,Esclavitud y otras formas de explotación,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-P,Delito de intermediación onerosa de órganos y tejidos,1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-A,Trata de personas,4,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,70,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,23,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,145,Alteración o supresión de la filiación de menor,1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,2622,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),75,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,258,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,176,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428-B,Falsedad en el reporte de los volúmenes de pesca capturados,5,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,"Supresión, destrucción u ocultamiento de documentos",10,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,431,Expedición de certificado médico falso,5,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,432,Inhabilitación,3,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",434,Fabricación o falsificación de sellos o timbres oficiales,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",435,Fabricación fraudulenta o falsificación de marcas o contraseñas oficiales,5,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,58,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,92,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,TORTURA,321,Tortura.,82,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,13,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183-B,"Proposiciones a niños, niñas y adolescentes con fines sexuales",8,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,PROXENETISMO,179,Favorecimiento a la prostitución,2,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,159,Violación de domicilio,76,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE DOMICILIO,160,Allanamiento ilegal de domicilio,5,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154,Violación de la intimidad,12,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,154-B,"Difusión de imágenes, materiales audiovisuales o audios con contenido sexual",12,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA INTIMIDAD,157,Uso indebido de archivos computarizados,1,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168,Atentado contra la libertad de trabajo y asociación,5,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD DE TRABAJO,168-A,Atentado contra las condiciones de seguridad y salud en el trabajo,4,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151,Coacción,95,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,151-A,Acoso,119,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD PERSONAL,152,Secuestro,200,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,170,Violación sexual,166,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,171,Violación de persona en estado de inconsciencia o en la imposibilidad de resistir,13,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,172,Violación de persona en incapacidad de dar su libre consentimiento,11,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,173,Violación sexual de menor de edad,105,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,175,Violación sexual mediante engaño,8,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176,"Tocamientos, actos de connotación sexual o actos libidinosos sin consentimiento",83,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
ENERO - NOVIEMBRE,2025,10/12/2025,ANCASH,PENAL,DENUNCIA,CONTRA LA LIBERTAD,VIOLACION DE LA LIBERTAD SEXUAL,176-A,"Tocamientos, actos de connotación sexual o actos libidinosos en agravio de menores",94,020101,ANCASH,HUARAZ,HUARAZ,17/12/2025
